order_date_dateorders,daily_orders,daily_sales,daily_avg_benefit,daily_late_rate
2018-01-09 22:16:00,1,84.4,-208.47,0.0
2018-01-09 22:37:00,1,84.4,-121.54,1.0
2018-01-09 22:58:00,1,84.4,-10.23,1.0
2018-01-09 23:19:00,1,84.4,27.29,0.0
2018-01-09 23:40:00,1,84.4,8.36,0.0
2018-01-10 00:01:00,1,84.4,8.44,0.0
2018-01-10 00:22:00,1,84.4,18.99,1.0
2018-01-10 00:43:00,1,84.4,-43.21,1.0
2018-01-10 01:04:00,1,84.4,17.99,0.0
2018-01-10 01:25:00,1,84.4,19.61,1.0
2018-01-10 01:46:00,1,84.4,5.32,1.0
2018-01-10 02:07:00,1,84.4,-52.59,1.0
2018-01-10 02:28:00,1,84.4,-13.8,1.0
2018-01-10 02:50:00,1,84.4,26.0,1.0
2018-01-10 03:11:00,1,84.4,28.49,0.0
2018-01-10 03:32:00,1,84.4,8.68,0.0
2018-01-10 03:53:00,1,84.4,28.49,1.0
2018-01-10 04:14:00,1,84.4,39.88,1.0
2018-01-10 04:35:00,1,84.4,26.06,0.0
2018-01-10 04:56:00,1,84.4,28.36,1.0
2018-01-10 05:17:00,1,84.4,25.62,1.0
2018-01-10 05:38:00,1,84.4,28.95,1.0
2018-01-10 05:59:00,1,84.4,20.89,1.0
2018-01-10 06:20:00,1,84.4,9.54,0.0
2018-01-10 06:41:00,1,84.4,-44.31,1.0
2018-01-10 07:02:00,1,84.4,23.63,0.0
2018-01-10 07:23:00,1,84.4,-46.16,1.0
2018-01-10 07:44:00,1,84.4,-49.04,0.0
2018-01-10 08:05:00,1,84.4,-17.72,0.0
2018-01-10 08:26:00,1,84.4,10.33,0.0
2018-01-10 08:47:00,1,84.4,-77.1,0.0
2018-01-10 09:08:00,1,84.4,26.96,0.0
2018-01-10 09:29:00,1,84.4,8.58,1.0
2018-01-10 09:50:00,1,84.4,25.96,0.0
2018-01-10 10:11:00,1,84.4,4.94,1.0
2018-01-10 10:32:00,1,84.4,15.95,1.0
2018-01-10 10:53:00,1,327.75,89.23,0.0
2018-01-10 11:14:00,1,327.75,-117.99,1.0
2018-01-10 11:35:00,1,327.75,-102.93,0.0
2018-01-10 11:56:00,1,327.75,-199.4,0.0
2018-01-10 12:17:00,1,327.75,89.48,1.0
2018-01-10 12:38:00,1,327.75,108.65,1.0
2018-01-10 12:59:00,1,327.75,139.72,1.0
2018-01-10 13:20:00,1,327.75,138.44,0.0
2018-01-10 13:41:00,1,327.75,103.24,0.0
2018-01-10 14:02:00,1,327.75,83.51,0.0
2018-01-10 14:23:00,1,327.75,-91.44,1.0
2018-01-10 14:44:00,1,327.75,99.11,1.0
2018-01-10 15:05:00,1,327.75,121.43,0.0
2018-01-10 15:26:00,1,327.75,110.12,0.0
2018-01-10 15:47:00,1,327.75,-63.58,0.0
2018-01-10 16:08:00,1,327.75,-80.3,1.0
2018-01-10 16:29:00,1,327.75,121.68,1.0
2018-01-10 16:50:00,1,327.75,150.77,0.0
2018-01-10 17:11:00,1,327.75,15.24,1.0
2018-01-10 17:32:00,1,327.75,16.52,1.0
2018-01-10 17:53:00,1,327.75,53.75,0.0
2018-01-10 18:14:00,1,327.75,95.21,1.0
2018-01-10 18:35:00,1,327.75,-61.94,0.0
2018-01-10 18:56:00,1,327.75,73.27,0.0
2018-01-10 19:17:00,1,327.75,-49.9,1.0
2018-01-10 19:39:00,1,327.75,-211.41,1.0
2018-01-10 20:00:00,1,327.75,-796.43,1.0
2018-01-10 20:21:00,1,327.75,29.83,0.0
2018-01-10 20:42:00,1,327.75,-502.93,0.0
2018-01-10 21:03:00,1,327.75,58.85,1.0
2018-01-10 21:24:00,1,327.75,108.98,1.0
2018-01-10 21:45:00,1,327.75,-7.87,1.0
2018-01-10 22:06:00,1,327.75,146.24,0.0
2018-01-10 22:27:00,1,327.75,8.03,1.0
2018-01-10 22:48:00,1,327.75,113.57,1.0
2018-01-10 23:09:00,1,327.75,118.97,1.0
2018-01-10 23:30:00,1,327.75,49.16,1.0
2018-01-10 23:51:00,1,327.75,88.62,0.0
2018-01-11 00:12:00,1,327.75,45.69,0.0
2018-01-11 00:33:00,1,327.75,30.74,0.0
2018-01-11 00:54:00,1,327.75,24.23,1.0
2018-01-11 01:15:00,1,327.75,78.0,1.0
2018-01-11 01:36:00,1,327.75,96.95,0.0
2018-01-11 01:57:00,1,327.75,61.43,1.0
2018-01-11 02:18:00,1,327.75,-486.71,1.0
2018-01-11 02:39:00,1,327.75,70.98,1.0
2018-01-11 03:00:00,1,327.75,95.4,1.0
2018-01-11 03:21:00,1,327.75,-38.72,1.0
2018-01-11 03:42:00,1,327.75,41.41,1.0
2018-01-11 04:03:00,1,327.75,138.44,1.0
2018-01-11 04:24:00,1,327.75,115.4,1.0
2018-01-11 04:45:00,1,327.75,160.6,0.0
2018-01-11 05:06:00,1,327.75,35.69,0.0
2018-01-11 05:27:00,1,327.75,95.05,0.0
2018-01-11 05:48:00,1,327.75,86.03,0.0
2018-01-11 06:09:00,1,327.75,91.77,1.0
2018-01-11 06:30:00,1,327.75,16.93,1.0
2018-01-11 06:51:00,1,327.75,23.94,1.0
2018-01-11 07:12:00,1,327.75,34.41,1.0
2018-01-11 07:33:00,1,327.75,125.36,1.0
2018-01-11 07:54:00,1,327.75,57.03,1.0
2018-01-11 08:15:00,1,327.75,95.18,1.0
2018-01-11 08:36:00,1,327.75,-796.43,0.0
2018-01-11 08:57:00,1,327.75,-447.38,0.0
2018-01-11 09:18:00,1,327.75,-472.45,0.0
2018-01-11 09:39:00,1,327.75,108.4,1.0
2018-01-11 10:00:00,1,327.75,38.92,1.0
2018-01-11 10:21:00,1,327.75,135.3,0.0
2018-01-11 10:42:00,1,327.75,31.79,0.0
2018-01-11 11:03:00,1,327.75,144.54,0.0
2018-01-11 11:24:00,1,327.75,45.43,1.0
2018-01-11 11:45:00,1,327.75,40.97,1.0
2018-01-11 12:06:00,1,327.75,92.18,1.0
2018-01-11 12:28:00,1,327.75,-43.79,0.0
2018-01-11 12:49:00,1,327.75,90.84,1.0
2018-01-11 13:10:00,1,327.75,133.3,1.0
2018-01-11 13:31:00,1,327.75,123.89,1.0
2018-01-11 13:52:00,1,327.75,75.22,1.0
2018-01-11 14:13:00,1,327.75,76.99,1.0
2018-01-11 14:34:00,1,327.75,112.48,1.0
2018-01-11 14:55:00,1,327.75,129.79,1.0
2018-01-11 15:16:00,1,327.75,146.14,1.0
2018-01-11 15:37:00,1,327.75,-72.54,1.0
2018-01-11 15:58:00,1,327.75,148.67,1.0
2018-01-11 16:19:00,1,327.75,116.76,1.0
2018-01-11 16:40:00,1,327.75,82.75,1.0
2018-01-11 17:01:00,1,327.75,87.43,1.0
2018-01-11 17:22:00,1,327.75,28.27,0.0
2018-01-11 17:43:00,1,327.75,-237.84,0.0
2018-01-11 18:04:00,1,327.75,-251.38,0.0
2018-01-11 18:25:00,1,327.75,-180.18,1.0
2018-01-11 18:46:00,1,327.75,91.77,1.0
2018-01-11 19:07:00,1,327.75,26.88,0.0
2018-01-11 19:28:00,1,327.75,98.75,0.0
2018-01-11 19:49:00,1,327.75,-183.63,0.0
2018-01-11 20:10:00,1,327.75,78.0,1.0
2018-01-11 20:31:00,1,327.75,74.14,1.0
2018-01-11 20:52:00,1,327.75,135.56,0.0
2018-01-11 21:13:00,1,327.75,95.87,0.0
2018-01-11 21:34:00,1,327.75,20.88,0.0
2018-01-11 21:55:00,1,327.75,146.31,1.0
2018-01-11 22:16:00,1,327.75,151.76,1.0
2018-01-11 22:37:00,1,327.75,0.0,1.0
2018-01-11 22:58:00,1,327.75,31.46,1.0
2018-01-11 23:19:00,1,327.75,149.42,1.0
2018-01-11 23:40:00,1,327.75,93.15,1.0
2018-01-12 00:01:00,1,327.75,-146.01,1.0
2018-01-12 00:22:00,1,327.75,-540.79,0.0
2018-01-12 00:43:00,1,327.75,76.94,1.0
2018-01-12 01:04:00,1,327.75,82.07,1.0
2018-01-12 01:25:00,1,327.75,-215.0,1.0
2018-01-12 01:46:00,1,327.75,-199.4,1.0
2018-01-12 02:07:00,1,327.75,134.9,0.0
2018-01-12 02:28:00,1,327.75,69.65,0.0
2018-01-12 02:49:00,1,327.75,82.69,1.0
2018-01-12 03:10:00,1,327.75,77.87,1.0
2018-01-12 03:31:00,1,327.75,91.44,1.0
2018-01-12 03:52:00,1,327.75,125.27,0.0
2018-01-12 04:13:00,1,327.75,85.35,0.0
2018-01-12 04:34:00,1,327.75,89.82,1.0
2018-01-12 04:55:00,1,327.75,97.46,1.0
2018-01-12 05:16:00,1,327.75,0.0,1.0
2018-01-12 05:38:00,1,327.75,111.27,0.0
2018-01-12 05:59:00,1,327.75,20.24,0.0
2018-01-12 06:20:00,1,327.75,-259.58,1.0
2018-01-12 06:41:00,1,327.75,-273.02,1.0
2018-01-12 07:02:00,1,327.75,63.91,1.0
2018-01-12 07:23:00,1,327.75,85.22,0.0
2018-01-12 07:44:00,1,327.75,131.69,0.0
2018-01-12 08:05:00,1,327.75,111.53,1.0
2018-01-12 08:26:00,1,327.75,-61.94,0.0
2018-01-12 08:47:00,1,327.75,-459.67,1.0
2018-01-12 09:08:00,1,327.75,106.93,0.0
2018-01-12 09:29:00,1,327.75,-447.05,0.0
2018-01-12 09:50:00,1,327.75,22.12,0.0
2018-01-12 10:11:00,1,327.75,146.14,1.0
2018-01-12 10:32:00,1,327.75,-34.75,0.0
2018-01-12 10:53:00,1,327.75,80.53,0.0
2018-01-12 11:14:00,1,327.75,149.45,0.0
2018-01-12 11:35:00,1,327.75,100.68,1.0
2018-01-12 11:56:00,1,327.75,79.48,1.0
2018-01-12 12:17:00,1,327.75,93.15,1.0
2018-01-12 12:38:00,1,327.75,32.45,1.0
2018-01-12 12:59:00,1,327.75,144.21,0.0
2018-01-12 13:20:00,1,327.75,-163.96,0.0
2018-01-12 13:41:00,1,327.75,91.77,1.0
2018-01-12 14:02:00,1,327.75,131.69,1.0
2018-01-12 14:23:00,1,327.75,36.18,0.0
2018-01-12 14:44:00,1,327.75,-55.06,0.0
2018-01-12 15:05:00,1,327.75,20.89,0.0
2018-01-12 15:26:00,1,327.75,136.87,1.0
2018-01-12 15:47:00,1,327.75,83.64,1.0
2018-01-12 16:08:00,1,327.75,59.0,0.0
2018-01-12 16:29:00,1,327.75,74.56,0.0
2018-01-12 16:50:00,1,327.75,146.31,1.0
2018-01-12 17:11:00,1,327.75,37.17,1.0
2018-01-12 17:32:00,1,327.75,-71.3,1.0
2018-01-12 17:53:00,1,327.75,114.21,0.0
2018-01-12 18:14:00,1,327.75,111.27,0.0
2018-01-12 18:35:00,1,327.75,-36.3,0.0
2018-01-12 18:56:00,1,327.75,24.34,1.0
2018-01-12 19:17:00,1,327.75,81.94,1.0
2018-01-12 19:38:00,1,327.75,103.24,0.0
2018-01-12 19:59:00,1,327.75,-45.89,0.0
2018-01-12 20:20:00,1,327.75,0.0,0.0
2018-01-12 20:41:00,1,327.75,130.58,1.0
2018-01-12 21:02:00,1,327.75,86.17,1.0
2018-01-12 21:23:00,1,327.75,31.48,0.0
2018-01-12 21:44:00,1,327.75,119.76,0.0
2018-01-12 22:05:00,1,327.75,132.67,0.0
2018-01-12 22:27:00,1,327.75,135.69,1.0
2018-01-12 22:48:00,1,327.75,143.16,1.0
2018-01-12 23:09:00,1,327.75,57.3,0.0
2018-01-12 23:30:00,1,327.75,35.0,1.0
2018-01-12 23:51:00,1,327.75,62.27,1.0
2018-01-13 00:12:00,1,327.75,151.03,1.0
2018-01-13 00:33:00,1,327.75,152.6,1.0
2018-01-13 00:54:00,1,327.75,-425.58,1.0
2018-01-13 01:15:00,1,327.75,-97.34,1.0
2018-01-13 01:36:00,1,327.75,24.58,0.0
2018-01-13 01:57:00,1,327.75,113.07,1.0
2018-01-13 02:18:00,1,327.75,73.42,1.0
2018-01-13 02:39:00,1,327.75,23.65,0.0
2018-01-13 03:00:00,1,327.75,-17.14,0.0
2018-01-13 03:21:00,1,327.75,82.59,0.0
2018-01-13 03:42:00,1,327.75,90.54,1.0
2018-01-13 04:03:00,1,327.75,131.17,1.0
2018-01-13 04:24:00,1,327.75,90.28,0.0
2018-01-13 04:45:00,1,327.75,17.7,0.0
2018-01-13 05:06:00,1,327.75,22.37,1.0
2018-01-13 05:27:00,1,327.75,82.3,1.0
2018-01-13 05:48:00,1,327.75,154.86,0.0
2018-01-13 06:09:00,1,327.75,87.18,0.0
2018-01-13 06:30:00,1,327.75,102.26,1.0
2018-01-13 06:51:00,1,327.75,23.84,1.0
2018-01-13 07:12:00,1,327.75,-246.36,1.0
2018-01-13 07:33:00,1,327.75,-259.58,1.0
2018-01-13 07:54:00,1,327.75,16.39,1.0
2018-01-13 08:15:00,1,327.75,24.58,1.0
2018-01-13 08:36:00,1,327.75,21.76,1.0
2018-01-13 08:57:00,1,327.75,45.69,1.0
2018-01-13 09:18:00,1,327.75,130.58,0.0
2018-01-13 09:39:00,1,327.75,132.15,1.0
2018-01-13 10:00:00,1,327.75,133.72,1.0
2018-01-13 10:21:00,1,327.75,68.43,1.0
2018-01-13 10:42:00,1,327.75,95.18,1.0
2018-01-13 11:03:00,1,327.75,18.58,0.0
2018-01-13 11:24:00,1,327.75,134.21,0.0
2018-01-13 11:45:00,1,327.75,22.86,0.0
2018-01-13 12:06:00,1,327.75,-247.78,0.0
2018-01-13 12:27:00,1,327.75,-249.09,1.0
2018-01-13 12:48:00,1,11.54,-6.7,1.0
2018-01-13 13:09:00,1,11.54,3.69,0.0
2018-01-13 13:30:00,1,11.54,3.12,0.0
2018-01-13 13:51:00,1,11.54,2.73,0.0
2018-01-13 14:12:00,1,11.54,2.9,1.0
2018-01-13 14:33:00,1,11.54,5.23,1.0
2018-01-13 14:54:00,1,11.54,5.26,1.0
2018-01-13 15:16:00,1,11.54,3.1,1.0
2018-01-13 15:37:00,1,11.54,3.13,1.0
2018-01-13 15:58:00,1,11.54,0.79,0.0
2018-01-13 16:19:00,1,11.54,-2.28,1.0
2018-01-13 16:40:00,1,11.54,-4.62,1.0
2018-01-13 17:01:00,1,11.54,3.14,1.0
2018-01-13 17:22:00,1,11.54,3.23,1.0
2018-01-13 17:43:00,1,11.54,3.08,1.0
2018-01-13 18:04:00,1,11.54,4.69,1.0
2018-01-13 18:25:00,1,11.54,-1.94,0.0
2018-01-13 18:46:00,1,11.54,3.56,1.0
2018-01-13 19:07:00,1,11.54,3.51,0.0
2018-01-13 19:28:00,1,11.54,4.67,1.0
2018-01-13 19:49:00,1,11.54,-0.26,1.0
2018-01-13 20:10:00,1,11.54,0.4,0.0
2018-01-13 20:31:00,1,11.54,3.65,0.0
2018-01-13 20:52:00,1,11.54,5.13,0.0
2018-01-13 21:13:00,1,11.54,2.96,1.0
2018-01-13 21:34:00,1,11.54,5.21,1.0
2018-01-13 21:55:00,1,11.54,-7.84,0.0
2018-01-13 22:16:00,1,11.54,-9.61,0.0
2018-01-13 22:37:00,1,11.54,-4.57,0.0
2018-01-13 22:58:00,1,11.54,-7.85,1.0
2018-01-13 23:19:00,1,11.54,1.41,1.0
2018-01-13 23:40:00,1,11.54,3.35,0.0
2018-01-14 00:01:00,1,11.54,3.31,0.0
2018-01-14 00:22:00,1,11.54,2.59,0.0
2018-01-14 00:43:00,1,11.54,3.15,1.0
2018-01-14 01:04:00,1,11.54,2.55,0.0
2018-01-14 01:25:00,1,11.54,3.51,0.0
2018-01-14 01:46:00,1,11.54,-1.91,0.0
2018-01-14 02:07:00,1,11.54,2.6,0.0
2018-01-14 02:28:00,1,11.54,4.83,1.0
2018-01-14 02:49:00,1,11.54,2.79,1.0
2018-01-14 03:10:00,1,11.54,3.16,1.0
2018-01-14 03:31:00,1,11.54,5.26,0.0
2018-01-14 03:52:00,1,11.54,5.32,1.0
2018-01-14 04:13:00,1,11.54,5.26,1.0
2018-01-14 04:34:00,1,11.54,5.43,1.0
2018-01-14 04:55:00,1,11.54,2.17,0.0
2018-01-14 05:16:00,1,11.54,4.85,0.0
2018-01-14 05:37:00,1,11.54,3.46,0.0
2018-01-14 05:58:00,1,11.54,4.25,1.0
2018-01-14 06:19:00,1,11.54,0.0,1.0
2018-01-14 06:40:00,1,11.54,0.72,0.0
2018-01-14 07:01:00,1,11.54,1.36,0.0
2018-01-14 07:22:00,1,11.54,3.32,0.0
2018-01-14 07:43:00,1,11.54,0.75,1.0
2018-01-14 08:04:00,1,11.54,4.87,1.0
2018-01-14 08:26:00,1,11.54,4.88,0.0
2018-01-14 08:47:00,1,11.54,0.92,0.0
2018-01-14 09:08:00,1,11.54,5.15,0.0
2018-01-14 09:29:00,1,11.54,3.96,0.0
2018-01-14 09:50:00,1,11.54,3.56,1.0
2018-01-14 10:11:00,1,11.54,5.43,0.0
2018-01-14 10:32:00,1,11.54,-0.45,1.0
2018-01-14 10:53:00,1,11.54,1.28,1.0
2018-01-14 11:14:00,1,11.54,1.29,1.0
2018-01-14 11:35:00,1,11.54,2.89,1.0
2018-01-14 11:56:00,1,11.54,2.93,0.0
2018-01-14 12:17:00,1,11.54,-1.5,1.0
2018-01-14 12:38:00,1,11.54,4.54,1.0
2018-01-14 12:59:00,1,11.54,4.6,1.0
2018-01-14 13:20:00,1,11.54,2.91,1.0
2018-01-14 13:41:00,1,11.54,3.19,0.0
2018-01-14 14:02:00,1,11.54,4.72,0.0
2018-01-14 14:23:00,1,11.54,3.45,0.0
2018-01-14 14:44:00,1,11.54,0.39,1.0
2018-01-14 15:05:00,1,11.54,-7.61,1.0
2018-01-14 15:26:00,1,11.54,-17.17,0.0
2018-01-14 15:47:00,1,11.54,-17.99,0.0
2018-01-14 16:08:00,1,11.54,3.98,0.0
2018-01-14 16:29:00,1,11.54,0.48,1.0
2018-01-14 16:50:00,1,11.54,4.37,1.0
2018-01-14 17:11:00,1,11.54,5.09,0.0
2018-01-14 17:32:00,1,11.54,5.14,0.0
2018-01-14 17:53:00,1,11.54,3.23,0.0
2018-01-14 18:14:00,1,11.54,2.34,1.0
2018-01-14 18:35:00,1,11.54,4.43,1.0
2018-01-14 18:56:00,1,11.54,2.74,0.0
2018-01-14 19:17:00,1,11.54,-3.01,0.0
2018-01-14 19:38:00,1,11.54,-6.3,0.0
2018-01-14 19:59:00,1,11.54,4.61,1.0
2018-01-14 20:20:00,1,11.54,4.52,1.0
2018-01-14 20:41:00,1,11.54,4.87,0.0
2018-01-14 21:02:00,1,11.54,-25.97,0.0
2018-01-14 21:23:00,1,11.54,3.68,0.0
2018-01-14 21:44:00,1,11.54,-18.78,1.0
2018-01-14 22:05:00,1,11.54,3.96,1.0
2018-01-14 22:26:00,1,11.54,1.1,0.0
2018-01-14 22:47:00,1,11.54,4.02,1.0
2018-01-14 23:08:00,1,11.54,3.92,1.0
2018-01-14 23:29:00,1,11.54,5.09,1.0
2018-01-14 23:50:00,1,11.54,2.86,0.0
2018-01-15 00:11:00,1,11.54,4.04,0.0
2018-01-15 00:32:00,1,11.54,3.98,0.0
2018-01-15 00:53:00,1,11.54,0.58,0.0
2018-01-15 01:15:00,1,11.54,0.56,1.0
2018-01-15 01:36:00,1,11.54,4.5,1.0
2018-01-15 01:57:00,1,11.54,-6.47,0.0
2018-01-15 02:18:00,1,11.54,2.84,0.0
2018-01-15 02:39:00,1,11.54,2.91,0.0
2018-01-15 03:00:00,1,11.54,1.27,1.0
2018-01-15 03:21:00,1,11.54,3.43,1.0
2018-01-15 03:42:00,1,11.54,3.15,1.0
2018-01-15 04:03:00,1,11.54,-3.76,1.0
2018-01-15 04:24:00,1,11.54,3.41,1.0
2018-01-15 04:45:00,1,11.54,5.15,1.0
2018-01-15 05:06:00,1,11.54,-0.22,1.0
2018-01-15 05:27:00,1,11.54,5.37,0.0
2018-01-15 05:48:00,1,11.54,0.25,0.0
2018-01-15 06:09:00,1,11.54,5.71,0.0
2018-01-15 06:30:00,1,11.54,3.9,1.0
2018-01-15 06:51:00,1,11.54,4.15,1.0
2018-01-15 07:12:00,1,11.54,4.43,0.0
2018-01-15 07:33:00,1,11.54,2.37,0.0
2018-01-15 07:54:00,1,11.54,1.05,1.0
2018-01-15 08:15:00,1,11.54,0.57,1.0
2018-01-15 08:36:00,1,11.54,1.11,1.0
2018-01-15 08:57:00,1,11.54,-0.5,0.0
2018-01-15 09:18:00,1,11.54,4.87,0.0
2018-01-15 09:39:00,1,11.54,5.09,0.0
2018-01-15 10:00:00,1,11.54,0.11,0.0
2018-01-15 10:21:00,1,11.54,5.26,1.0
2018-01-15 10:42:00,1,11.54,3.16,0.0
2018-01-15 11:03:00,1,11.54,5.15,0.0
2018-01-15 11:24:00,1,11.54,2.99,0.0
2018-01-15 11:45:00,1,11.54,-6.35,1.0
2018-01-15 12:06:00,1,11.54,2.26,1.0
2018-01-15 12:27:00,1,11.54,-9.52,0.0
2018-01-15 12:48:00,1,11.54,3.61,1.0
2018-01-15 13:09:00,1,11.54,3.03,1.0
2018-01-15 13:30:00,1,11.54,4.34,1.0
2018-01-15 13:51:00,1,11.54,-0.47,1.0
2018-01-15 14:12:00,1,11.54,2.49,1.0
2018-01-15 14:33:00,1,11.54,3.52,1.0
2018-01-15 14:54:00,1,11.54,4.71,1.0
2018-01-15 15:15:00,1,11.54,0.6,1.0
2018-01-15 15:36:00,1,11.54,0.76,1.0
2018-01-15 15:57:00,1,11.54,-7.61,0.0
2018-01-15 16:18:00,1,11.54,3.55,0.0
2018-01-15 16:39:00,1,11.54,3.76,0.0
2018-01-15 17:00:00,1,11.54,4.47,1.0
2018-01-15 17:21:00,1,11.54,2.85,1.0
2018-01-15 17:42:00,1,11.54,5.32,0.0
2018-01-15 18:03:00,1,11.54,1.23,1.0
2018-01-15 18:25:00,1,11.54,3.17,1.0
2018-01-15 18:46:00,1,11.54,0.91,1.0
2018-01-15 19:07:00,1,11.54,4.04,1.0
2018-01-15 19:28:00,1,11.54,2.38,1.0
2018-01-15 19:49:00,1,11.54,-14.77,1.0
2018-01-15 20:10:00,1,11.54,-1.18,0.0
2018-01-15 20:31:00,1,11.54,3.11,1.0
2018-01-15 20:52:00,1,11.54,3.39,1.0
2018-01-15 21:13:00,1,11.54,4.61,0.0
2018-01-15 21:34:00,1,11.54,4.72,0.0
2018-01-15 21:55:00,1,11.54,2.74,1.0
2018-01-15 22:16:00,1,11.54,1.17,1.0
2018-01-15 22:37:00,1,11.54,4.94,1.0
2018-01-15 22:58:00,1,11.54,3.97,0.0
2018-01-15 23:19:00,1,11.54,5.02,0.0
2018-01-15 23:40:00,1,11.54,5.15,0.0
2018-01-16 00:01:00,1,11.54,5.21,1.0
2018-01-16 00:22:00,1,11.54,1.34,1.0
2018-01-16 00:43:00,1,11.54,0.23,0.0
2018-01-16 01:04:00,1,11.54,3.43,0.0
2018-01-16 01:25:00,1,11.54,5.54,0.0
2018-01-16 01:46:00,1,11.54,0.98,1.0
2018-01-16 02:07:00,1,11.54,-20.77,0.0
2018-01-16 02:28:00,1,11.54,-2.37,0.0
2018-01-16 02:49:00,1,11.54,2.68,0.0
2018-01-16 03:10:00,1,11.54,-0.69,0.0
2018-01-16 03:31:00,1,11.54,-7.85,1.0
2018-01-16 03:52:00,1,11.54,-0.43,1.0
2018-01-16 04:13:00,1,11.54,2.84,0.0
2018-01-16 04:34:00,1,11.54,-7.61,1.0
2018-01-16 04:55:00,1,11.54,-2.1,1.0
2018-01-16 05:16:00,1,11.54,5.37,1.0
2018-01-16 05:37:00,1,11.54,4.91,1.0
2018-01-16 05:58:00,1,11.54,0.55,0.0
2018-01-16 06:19:00,1,11.54,5.21,0.0
2018-01-16 06:40:00,1,11.54,0.84,0.0
2018-01-16 07:01:00,1,11.54,4.41,1.0
2018-01-16 07:22:00,1,11.54,4.0,1.0
2018-01-16 07:43:00,1,11.54,3.75,0.0
2018-01-16 08:04:00,1,11.54,2.25,0.0
2018-01-16 08:25:00,1,11.54,3.12,0.0
2018-01-16 08:46:00,1,11.54,-15.14,0.0
2018-01-16 09:07:00,1,11.54,3.0,1.0
2018-01-16 09:28:00,1,11.54,3.68,0.0
2018-01-16 09:49:00,1,11.54,3.32,0.0
2018-01-16 10:10:00,1,11.54,4.72,1.0
2018-01-16 10:31:00,1,11.54,4.87,1.0
2018-01-16 10:52:00,1,11.54,2.7,1.0
2018-01-16 11:14:00,1,11.54,2.73,0.0
2018-01-16 11:35:00,1,11.54,2.04,0.0
2018-01-16 11:56:00,1,11.54,3.49,0.0
2018-01-16 12:17:00,1,11.54,2.85,1.0
2018-01-16 12:38:00,1,11.54,4.02,1.0
2018-01-16 12:59:00,1,11.54,3.25,0.0
2018-01-16 13:20:00,1,11.54,3.11,0.0
2018-01-16 13:41:00,1,11.54,3.08,0.0
2018-01-16 14:02:00,1,11.54,5.54,1.0
2018-01-16 14:23:00,1,11.54,-4.33,1.0
2018-01-16 14:44:00,1,11.54,-25.39,0.0
2018-01-16 15:05:00,1,11.54,-16.56,0.0
2018-01-16 15:26:00,1,11.54,4.41,0.0
2018-01-16 15:47:00,1,11.54,1.58,1.0
2018-01-16 16:08:00,1,11.54,0.86,1.0
2018-01-16 16:29:00,1,11.54,2.71,0.0
2018-01-16 16:50:00,1,11.54,4.16,0.0
2018-01-16 17:11:00,1,11.54,0.14,0.0
2018-01-16 17:32:00,1,11.54,3.55,1.0
2018-01-16 17:53:00,1,11.54,3.63,1.0
2018-01-16 18:14:00,1,11.54,3.82,0.0
2018-01-16 18:35:00,1,11.54,1.21,0.0
2018-01-16 18:56:00,1,11.54,4.76,0.0
2018-01-16 19:17:00,1,11.54,-2.24,1.0
2018-01-16 19:38:00,1,11.54,3.17,1.0
2018-01-16 19:59:00,1,11.54,5.26,0.0
2018-01-16 20:20:00,1,11.54,3.9,0.0
2018-01-16 20:41:00,1,11.54,3.25,0.0
2018-01-16 21:02:00,1,11.54,4.15,0.0
2018-01-16 21:23:00,1,11.54,1.51,1.0
2018-01-16 21:44:00,1,11.54,2.3,1.0
2018-01-16 22:05:00,1,11.54,4.56,1.0
2018-01-16 22:26:00,1,11.54,3.19,1.0
2018-01-16 22:47:00,1,11.54,3.64,1.0
2018-01-16 23:08:00,1,11.54,3.43,1.0
2018-01-16 23:29:00,1,11.54,3.01,0.0
2018-01-16 23:50:00,1,11.54,3.05,0.0
2018-01-17 00:11:00,1,11.54,5.15,0.0
2018-01-17 00:32:00,1,11.54,5.34,1.0
2018-01-17 00:53:00,1,11.54,3.71,1.0
2018-01-17 01:14:00,1,11.54,0.33,0.0
2018-01-17 01:35:00,1,11.54,0.22,0.0
2018-01-17 01:56:00,1,11.54,3.28,1.0
2018-01-17 02:17:00,1,11.54,1.43,1.0
2018-01-17 02:38:00,1,11.54,4.15,1.0
2018-01-17 02:59:00,1,11.54,4.15,1.0
2018-01-17 03:20:00,1,11.54,1.38,1.0
2018-01-17 03:41:00,1,11.54,0.47,1.0
2018-01-17 04:03:00,1,11.54,4.6,1.0
2018-01-17 04:24:00,1,11.54,3.15,1.0
2018-01-17 04:45:00,1,11.54,-2.21,0.0
2018-01-17 05:06:00,1,11.54,4.52,1.0
2018-01-17 05:27:00,1,11.54,0.76,1.0
2018-01-17 05:48:00,1,11.54,0.11,1.0
2018-01-17 06:09:00,1,11.54,4.94,1.0
2018-01-17 06:30:00,1,11.54,3.11,0.0
2018-01-17 06:51:00,1,11.54,2.42,0.0
2018-01-17 07:12:00,1,11.54,5.26,0.0
2018-01-17 07:33:00,1,11.54,4.99,1.0
2018-01-17 07:54:00,1,11.54,2.91,1.0
2018-01-17 08:15:00,1,11.54,3.17,0.0
2018-01-17 08:36:00,1,11.54,3.86,0.0
2018-01-17 08:57:00,1,11.54,1.44,0.0
2018-01-17 09:18:00,1,11.54,0.65,1.0
2018-01-17 09:39:00,1,11.54,0.92,1.0
